fatigue,organ failure,fever,chest disomfort,cardiopulmonary arrest,heart failure,heart attack,cardiogenic shock,cough,dry cough,phlegm,body malaise,lethargy,headache,abdominal pain,muscle pain,dry mouth,sore body,shortness of breath/dyspnea,respiratory distress,pneumonia,septic shock,kidney injury,arrhythmia,chills,cold,dysphagia,rhinorrhea,somnolence,lesions,inappetence,weakness,flu,eye irritation,esophageal reflux,digestive discomfort,dizziness,diarrheoa,Headache,anhelation,sepsis,anorexia,Pharyngeal dryness,pharyngitis,afebrile,acute respiratory viral infection
1.0,0.009167919638225878,0.0015681621152468512,0.004179005235407179,0.010179322770832323,0.012371085956955376,0.011454363478646909,0.010179322770832323,1.6031669414583863e-07,0.04823380414567517,0.00011134038833436572,0.01849877441290689,0.009167919638225878,0.0008609584932126395,0.010886459703023387,0.01889481297057656,0.010886459703023387,0.009167919638225878,0.0005465030755603069,0.02135675678688051,0.020986691136289187,0.014083037065229813,0.011940161138938078,0.011940161138938078,0.009589083599485355,0.012371085956955376,0.009167919638225878,0.01829816731433959,0.009167919638225878,0.009167919638225878,0.010179322770832323,0.014832094638761506,0.010886459703023387,0.009167919638225878,0.009167919638225878,0.009167919638225878,0.011454363478646909,0.009167919638225878,0.009167919638225878,0.009167919638225878,0.011454363478646909,0.05607863332839321,0.009167919638225878,0.011940161138938078,0.009167919638225878,0.010179322770832323
0.0006417189909527537,1.0,0.0026207444565246717,0.0005711416610480761,0.00036547270240847637,0.00044409775190148797,0.0004112202529983957,0.00036547270240847637,0.0016345092294086552,0.000458129654183809,0.0005711416610480761,0.0006634352581993339,0.0003291721026314266,0.0007120583791908352,0.00039084674476451566,0.0006775816942143293,0.00039084674476451566,0.0003291721026314266,0.0005958364037410344,0.0007654362917591378,0.016551941013877008,0.0005054566807787788,0.0004286446067060154,0.0004286446067060154,0.0006037677420796126,0.00044409775190148797,0.0003291721026314266,0.0006562681562445916,0.0003291721026314266,0.0003291721026314266,0.00036547270240847637,0.0005158295537040157,0.00039084674476451566,0.0003291721026314266,0.0003291721026314266,0.0003291721026314266,0.0004112202529983957,0.0003291721026314266,0.0003291721026314266,0.0003291721026314266,0.0004112202529983957,0.00039084674476451566,0.0003291721026314266,0.0004286446067060154,0.0003291721026314266,0.00036547270240847637
0.004619401878546921,0.11029234500779052,1.0,0.0008311005662171653,0.1225285411177362,0.05773826171611503,0.13803243233035886,0.1225285411177362,0.04311559796351655,0.02645244865328156,0.017410669980086228,0.009700000875379807,0.11029234500779052,0.0004709118376105315,0.014700870278552809,0.0017367487630195078,0.014700870278552809,0.11029234500779052,0.01661671051147491,0.1418051064645284,0.0478478921120388,0.17040145779532134,0.1439688032121979,0.1439688032121979,0.005006203938838421,0.016761961442413553,0.11029234500779052,7.293819326346816e-05,0.11029234500779052,0.11029234500779052,0.09685844914494136,0.0210095939798406,0.014700870278552809,0.08719918722432167,0.11029234500779052,0.08719918722432167,0.000588399611108196,0.11029234500779052,0.08719918722432167,0.08719918722432167,0.13803243233035886,0.014700870278552809,0.11029234500779052,0.00737280923274398,0.11029234500779052,0.0005217125842586366
0.003096245577093721,0.006045500064390114,0.00020903608993130194,1.0,0.006712349011606378,0.008157180651669966,0.007552921276900753,0.006712349011606378,0.000742469729802403,0.00841512351271699,0.0005452260958358938,0.012193444276236672,0.006045500064390114,0.01308959799694598,0.007178546240351122,0.000454304652066391,0.07680557696306628,0.006045500064390114,0.00010821007613625711,0.01407400100731351,0.013830571642920607,0.009285361122525973,0.007873146392010553,0.007873146392010553,0.011094456325947577,0.008157180651669966,0.006045500064390114,0.0023079027250221423,0.006045500064390114,0.4533483776972648,0.006712349011606378,0.009476148948886334,0.007178546240351122,0.006045500064390114,0.006045500064390114,0.006045500064390114,0.007552921276900753,0.006045500064390114,0.006045500064390114,0.006045500064390114,0.007552921276900753,0.007178546240351122,0.006045500064390114,0.007873146392010553,0.006045500064390114,0.006712349011606378
0.0012849816598432616,0.0006591115076010452,0.005250740042141226,0.001143641981990089,1.0,0.0008892367999160537,0.0008234024396196231,0.0007317983204770003,0.003273866064740264,0.0009173347794234412,0.001143641981990089,0.00132847248281639,0.0006591115076010452,0.0014258516036471922,0.0007826066911578389,0.00135680367560768,0.0007826066911578389,0.0006591115076010452,0.0011930954477211385,0.031609648976398536,0.0332574744977161,0.0010121056110642245,0.0008582930887792617,0.0008582930887792617,0.001208978844337259,0.0008892367999160537,0.0006591115076010452,0.0013141189698979028,0.0006591115076010452,0.0006591115076010452,0.0007317983204770003,0.0010328772868407297,0.0007826066911578389,0.0006591115076010452,0.0006591115076010452,0.0006591115076010452,0.0008234024396196231,0.0006591115076010452,0.0006591115076010452,0.0006591115076010452,0.0008234024396196231,0.0007826066911578389,0.0006591115076010452,0.0008582930887792617,0.0006591115076010452,0.0007317983204770003
0.0038736188742528343,0.0019866142406885787,0.0061373088573835975,0.003447360174743188,0.0022057101774405493,1.0,0.002481841219749075,0.23443457587739025,0.0021636249451688267,0.0027650117579420394,0.003447360174743188,0.004004797067075959,0.0019866142406885787,0.0042985434912768475,0.002358864493542684,0.004090254646629637,0.002358864493542684,0.0019866142406885787,0.0035964949882762703,0.008075772837951219,0.041218239929595925,0.022045698331240537,0.002587020535688167,0.002587020535688167,0.0036443959883186204,0.002680304368091762,0.0019866142406885787,0.003961502738644612,0.0019866142406885787,0.0019866142406885787,0.0022057101774405493,0.003113365985948841,0.002358864493542684,0.0019866142406885787,0.0019866142406885787,0.0019866142406885787,0.002481841219749075,0.0019866142406885787,0.0019866142406885787,0.0019866142406885787,0.002481841219749075,0.002358864493542684,0.0019866142406885787,0.002587020535688167,0.0019866142406885787,0.0022057101774405493
0.0025761678746165323,0.0013213065918361007,0.010538760907467056,0.002292744572061992,0.0014670242927564455,0.0017826583976940692,1.0,0.0014670242927564455,0.00656724027658784,0.0018389917244254078,0.002292744572061992,0.002663383921911879,0.0013213065918361007,0.002858676570311993,0.0015688833283482712,0.002720200417613605,0.0015688833283482712,0.0013213065918361007,0.0023919087501940287,0.013855651773438423,0.034743717251228184,0.002029002812537953,0.0017206205650997194,0.0017206205650997194,0.00242375885567315,0.0017826583976940692,0.0013213065918361007,0.002634599245393974,0.0013213065918361007,0.0013213065918361007,0.0014670242927564455,0.002070650403262529,0.0015688833283482712,0.0013213065918361007,0.0013213065918361007,0.0013213065918361007,0.0016506706892283273,0.0013213065918361007,0.0013213065918361007,0.0013213065918361007,0.0016506706892283273,0.0015688833283482712,0.0013213065918361007,0.0017206205650997194,0.0013213065918361007,0.0014670242927564455
0.0012849816598432616,0.0006591115076010452,0.005250740042141226,0.001143641981990089,0.0007317983204770003,0.09451280325731204,0.0008234024396196231,1.0,0.003273866064740264,0.0009173347794234412,0.001143641981990089,0.00132847248281639,0.0006591115076010452,0.0014258516036471922,0.0007826066911578389,0.00135680367560768,0.0007826066911578389,0.0006591115076010452,0.0011930954477211385,0.0068723536113305134,0.007377732224451948,0.14696200016409294,0.0008582930887792617,0.0008582930887792617,0.001208978844337259,0.0008892367999160537,0.0006591115076010452,0.0013141189698979028,0.0006591115076010452,0.0006591115076010452,0.0007317983204770003,0.0010328772868407297,0.0007826066911578389,0.0006591115076010452,0.0006591115076010452,0.0006591115076010452,0.0008234024396196231,0.0006591115076010452,0.0006591115076010452,0.0006591115076010452,0.0008234024396196231,0.0007826066911578389,0.0006591115076010452,0.0008582930887792617,0.0006591115076010452,0.0007317983204770003
4.5155056666039287e-07,0.0657719815437695,0.041225626838491666,0.002822564737193535,0.07304836632316195,0.01946258666137626,0.08224459181721754,0.07304836632316195,1.0,0.1965892014453406,0.0638544769594672,1.3229312089783341e-05,0.1405395965077668,0.0002733450598746793,0.07814485271270874,0.010435513249117729,0.0005273294871416255,0.1405395965077668,0.04713836554981359,0.07192860512508341,0.08270013243829684,0.10132312701906523,0.08575705523076996,0.08575705523076996,0.005789864295013589,0.08714473911174207,0.1405395965077668,0.0036399987120085704,0.0657719815437695,0.0657719815437695,0.005412366053111828,0.0009816052497388685,0.07814485271270874,0.0657719815437695,0.0657719815437695,0.0657719815437695,0.006105110921763487,0.1405395965077668,0.0657719815437695,0.1405395965077668,0.08224459181721754,0.07814485271270874,0.0657719815437695,0.08575705523076996,0.0657719815437695,0.07304836632316195
0.01710048316696068,0.002320444447707988,0.0031836693535510986,0.0040267519391318,0.002576360793269096,0.003130724014076929,0.0028989013790395052,0.002576360793269096,0.02474508108037825,1.0,0.0040267519391318,0.004677961640411057,0.5936538253191712,0.0009929777676139294,0.0027552552150448962,0.004777798709273878,0.0027552552150448962,0.002320444447707988,0.005500054761416932,0.005397957274545479,0.005304790463881248,0.003563432748824257,0.0030217597627379394,0.0030217597627379394,0.004256928682911677,0.003130724014076929,0.002320444447707988,0.002364066000459605,0.002320444447707988,0.002320444447707988,0.002576360793269096,0.0036365919588539283,0.0027552552150448962,0.002320444447707988,0.002320444447707988,0.002320444447707988,0.0028989013790395052,0.002320444447707988,0.002320444447707988,0.002320444447707988,0.0028989013790395052,0.0027552552150448962,0.002320444447707988,0.0030217597627379394,0.002320444447707988,0.002576360793269096
8.249264250971649e-05,0.006045500064390114,0.004379083017937612,0.0005452260958358938,0.006712349011606378,0.008157180651669966,0.007552921276900753,0.006712349011606378,0.016796786139226097,0.00841512351271699,1.0,0.0019812004166963387,0.006045500064390114,0.0009790518009502797,0.007178546240351122,0.0014379889287655053,0.007178546240351122,0.006045500064390114,0.010948431377502095,0.01407400100731351,0.013830571642920607,0.009285361122525973,0.007873146392010553,0.007873146392010553,0.011094456325947577,0.008157180651669966,0.006045500064390114,0.0120613951321088,0.006045500064390114,0.006045500064390114,0.006712349011606378,0.009476148948886334,0.007178546240351122,0.006045500064390114,0.006045500064390114,0.006045500064390114,0.007552921276900753,0.006045500064390114,0.006045500064390114,0.006045500064390114,0.007552921276900753,0.007178546240351122,0.006045500064390114,0.007873146392010553,0.006045500064390114,0.006712349011606378
0.019954865342066055,0.01022422267139858,0.0035520807460442155,0.017752918488111884,0.011352208644107858,0.01379676590787819,0.012774279640167738,0.011352208644107858,5.066586526783713e-06,0.014233301060687063,0.0028845081594192482,1.0,0.01022422267139858,0.05033328678405776,0.050919187136161996,0.0012501063469295653,0.012140879092658251,0.01022422267139858,0.01852300888804116,0.023822662025445862,0.001561094920942306,0.0157063753345527,0.013316118418273846,0.013316118418273846,0.0013504411495169016,0.01379676590787819,0.01022422267139858,0.020409187960704032,0.01022422267139858,0.01022422267139858,0.011352208644107858,0.01602939542511967,0.050919187136161996,0.01022422267139858,0.01022422267139858,0.01022422267139858,0.012774279640167738,0.01022422267139858,0.3794231833879808,0.01022422267139858,0.012774279640167738,0.050919187136161996,0.01022422267139858,0.013316118418273846,0.01022422267139858,0.011352208644107858
0.0006417189909527537,0.0003291721026314266,0.0026207444565246717,0.0005711416610480761,0.00036547270240847637,0.00044409775190148797,0.0004112202529983957,0.00036547270240847637,0.0034925702738092712,0.11720617658748272,0.0005711416610480761,0.0006634352581993339,1.0,0.0007120583791908352,0.00039084674476451566,0.0006775816942143293,0.00039084674476451566,0.0003291721026314266,0.0005958364037410344,0.0007654362917591378,0.0007522399251996347,0.0005054566807787788,0.0004286446067060154,0.0004286446067060154,0.0006037677420796126,0.00044409775190148797,0.0003291721026314266,0.0006562681562445916,0.0003291721026314266,0.0003291721026314266,0.00036547270240847637,0.0005158295537040157,0.00039084674476451566,0.0003291721026314266,0.0003291721026314266,0.0003291721026314266,0.0004112202529983957,0.0003291721026314266,0.0003291721026314266,0.0003291721026314266,0.0004112202529983957,0.00039084674476451566,0.0003291721026314266,0.0004286446067060154,0.0003291721026314266,0.00036547270240847637
0.0010765362432310997,0.012720024512244207,0.0001998900882419453,0.02209074008269694,0.014123512726550437,0.0171655887030611,0.01589308709470599,0.014123512726550437,0.00012134727471421819,0.003502104493157005,0.0016523027572986782,0.058343957844351965,0.012720024512244207,1.0,0.015104878178418522,0.008012247932812742,0.04099137376621588,0.012720024512244207,0.0028588768236333787,0.01206991351710384,0.0113779273915094,0.01954256828517359,0.01656739642599612,0.01656739642599612,0.012385677138899268,0.006459541476766623,0.012720024512244207,0.011303476567458188,0.012720024512244207,0.012720024512244207,0.014123512726550437,0.027102430515980675,0.04099137376621588,0.012720024512244207,0.012720024512244207,0.012720024512244207,0.01589308709470599,0.012720024512244207,0.012720024512244207,0.012720024512244207,0.01589308709470599,0.015104878178418522,0.012720024512244207,0.01656739642599612,0.012720024512244207,0.014123512726550437
0.0019297954539558774,0.0009898218004201,0.0008846528195949145,0.0017175074433310382,0.0010989808444749995,0.001335422038745423,0.0012365510707791282,0.0010989808444749995,0.004918099868767376,0.0013776204370998552,0.0017175074433310382,0.008367586808216504,0.0009898218004201,0.002141388153266481,1.0,0.002037673909055162,0.0011752841165273348,0.0009898218004201,0.001791783943128246,0.002301971741113041,0.002262270311047566,0.0015199524289300447,0.0012889501594221472,0.0012889501594221472,0.013671954267292213,0.001335422038745423,0.0009898218004201,0.0019735600960262395,0.0009898218004201,0.0009898218004201,0.0010989808444749995,0.0015511489671056699,0.0011752841165273348,0.0009898218004201,0.0009898218004201,0.0009898218004201,0.0012365510707791282,0.0009898218004201,0.0009898218004201,0.0009898218004201,0.0012365510707791282,0.0011752841165273348,0.0009898218004201,0.0012889501594221472,0.0009898218004201,0.0010989808444749995
0.021339665557882047,0.01093282966052938,0.0006658665837854768,0.000692515839672167,0.012139029839415862,0.014753202185964575,0.013659748850637336,0.012139029839415862,0.004184380619527583,0.015220047026477218,0.002191987482216489,0.0013088386954927865,0.01093282966052938,0.007236906307676865,0.012982402998022785,1.0,0.012982402998022785,0.3701374563506647,0.001530937749006954,0.025477506876330474,0.008429119940401773,0.016795457092493943,0.01423919025599344,0.01423919025599344,0.016818076828081133,0.05481084948026465,0.01093282966052938,0.007138430384211031,0.01093282966052938,0.01093282966052938,0.012139029839415862,0.017140930247653542,0.012982402998022785,0.01093282966052938,0.01093282966052938,0.01093282966052938,0.013659748850637336,0.01093282966052938,0.01093282966052938,0.01093282966052938,0.013659748850637336,0.012982402998022785,0.01093282966052938,0.01423919025599344,0.01093282966052938,0.012139029839415862
0.0019297954539558774,0.0009898218004201,0.0008846528195949145,0.018376164993113984,0.0010989808444749995,0.001335422038745423,0.0012365510707791282,0.0010989808444749995,3.318784272401514e-05,0.0013776204370998552,0.0017175074433310382,0.001995119432370776,0.0009898218004201,0.005811264489010475,0.0011752841165273348,0.002037673909055162,1.0,0.0009898218004201,0.001791783943128246,0.002301971741113041,0.002262270311047566,0.0015199524289300447,0.0012889501594221472,0.0012889501594221472,0.0018156402258721984,0.001335422038745423,0.0009898218004201,0.0019735600960262395,0.0009898218004201,0.0009898218004201,0.0010989808444749995,0.0015511489671056699,0.0011752841165273348,0.0009898218004201,0.0009898218004201,0.0009898218004201,0.0012365510707791282,0.0009898218004201,0.0009898218004201,0.0009898218004201,0.0012365510707791282,0.0011752841165273348,0.0009898218004201,0.0012889501594221472,0.0009898218004201,0.0010989808444749995
0.0006417189909527537,0.0003291721026314266,0.0026207444565246717,0.0005711416610480761,0.00036547270240847637,0.00044409775190148797,0.0004112202529983957,0.00036547270240847637,0.0034925702738092712,0.000458129654183809,0.0005711416610480761,0.0006634352581993339,0.0003291721026314266,0.0007120583791908352,0.00039084674476451566,0.022939931614559133,0.00039084674476451566,1.0,0.0005958364037410344,0.0007654362917591378,0.0007522399251996347,0.0005054566807787788,0.0004286446067060154,0.0004286446067060154,0.0006037677420796126,0.13800662763290025,0.0003291721026314266,0.0006562681562445916,0.0003291721026314266,0.0003291721026314266,0.00036547270240847637,0.0005158295537040157,0.00039084674476451566,0.0003291721026314266,0.0003291721026314266,0.0003291721026314266,0.0004112202529983957,0.0003291721026314266,0.0003291721026314266,0.0003291721026314266,0.0004112202529983957,0.00039084674476451566,0.0003291721026314266,0.0004286446067060154,0.0003291721026314266,0.00036547270240847637
0.0004544556098165214,0.0070786721434214685,0.004690823835353688,0.00012145183390650637,0.007859519634918554,0.00955144884546313,0.008843827563082041,0.007859519634918554,0.013917003458049807,0.012900573164271787,0.012288200107283341,0.014279222088805034,0.0070786721434214685,0.0019012877994176755,0.008405429097649467,0.0011272269899499328,0.008405429097649467,0.0070786721434214685,1.0,0.016482724742148264,0.0028793443580091282,0.010872709276162202,0.009218824845535609,0.009218824845535609,0.01299173928954605,0.00955144884546313,0.0070786721434214685,0.0007048804091082407,0.0070786721434214685,0.0070786721434214685,0.1338964881852054,0.011096163317403438,0.008405429097649467,0.0070786721434214685,0.0070786721434214685,0.0070786721434214685,0.008843827563082041,0.0070786721434214685,0.0070786721434214685,0.0070786721434214685,0.008843827563082041,0.008405429097649467,0.0070786721434214685,0.009218824845535609,0.0070786721434214685,0.007859519634918554
0.03052002191144256,0.015627319620127225,0.06879337564079316,0.027145924256165133,0.3578418813574249,0.03685738929044517,0.08803863477755018,0.07779953353700511,0.03649417366076695,0.021758157500146383,0.027145924256165133,0.03155978118744232,0.015627319620127225,0.013794541070527156,0.01855773280680706,0.03223750743861328,0.01855773280680706,0.015627319620127225,0.028325637106414267,1.0,0.17451511561510982,0.24582622668170004,0.4240365259134409,0.13620614901338593,0.028704728336800617,0.02109032566724857,0.015627319620127225,0.009891199936978972,0.015627319620127225,0.015627319620127225,0.017351811950687662,0.0005694027579730722,0.032213466172658176,0.015627319620127225,0.3212308485777705,0.015627319620127225,0.019526372099224063,0.015627319620127225,0.015627319620127225,0.015627319620127225,0.20811063077703226,0.01855773280680706,0.015627319620127225,0.02035509777858169,0.015627319620127225,0.3578418813574249
0.029086980944780436,0.3277400466927017,0.02251244664770592,0.025872138179935847,0.3651454542217523,0.1824462975958972,0.2141054674137394,0.08100270465242378,0.04069426766196255,0.020737960542344686,0.025872138179935847,0.0020057561893651013,0.014894878371200862,0.012611634980201241,0.017687830256388787,0.01034408064333155,0.017687830256388787,0.014894878371200862,0.004798985358299075,0.16925370549499869,1.0,0.1919018112534831,0.05833326936161135,0.2563637050867487,0.02735741310038919,0.02010150859595952,0.014894878371200862,0.02975058038716078,0.014894878371200862,0.014894878371200862,0.01653849136267889,0.023357340364483472,0.017687830256388787,0.014894878371200862,0.014894878371200862,0.014894878371200862,0.0186110032669774,0.014894878371200862,0.014894878371200862,0.014894878371200862,0.4137819097773955,0.017687830256388787,0.014894878371200862,0.01940081574630271,0.014894878371200862,0.01653849136267889
0.0071450580681304155,0.003663694793845074,0.02934863838999077,0.006358369397173789,0.0040677778689282365,0.03572105170342438,0.004577084071431332,0.5906584898905787,0.018251156186601017,0.0050994242105014366,0.006358369397173789,0.00738719506008757,0.003663694793845074,0.007929478712358766,0.00435025611766185,0.007544948101950933,0.00435025611766185,0.003663694793845074,0.006633585905234901,0.08727465006612715,0.0702479797200132,1.0,0.2979100735523207,0.15500401385936874,0.006721988310902247,0.004943165752558501,0.003663694793845074,0.007307277595656394,0.003663694793845074,0.003663694793845074,0.0040677778689282365,0.0057420903629782465,0.00435025611766185,0.003663694793845074,0.003663694793845074,0.003663694793845074,0.004577084071431332,0.003663694793845074,0.003663694793845074,0.003663694793845074,0.004577084071431332,0.00435025611766185,0.003663694793845074,0.0047710926230316655,0.003663694793845074,0.0040677778689282365
0.003224106477718132,0.0016535695179919865,0.01319692637435007,0.0028693599420985586,0.001835932711982368,0.0022309508409860315,0.0020657658698037353,0.001835932711982368,0.008221317199057767,0.002301453774753582,0.0028693599420985586,0.0033332738235616315,0.0016535695179919865,0.003577725460031475,0.001963408664497945,0.003404391283092655,0.001963408664497945,0.0016535695179919865,0.002993476778663945,0.08012220943773245,0.011364774701654545,0.15855317264003066,1.0,0.22133383490544892,0.003033341753087828,0.0022309508409860315,0.0016535695179919865,0.0032972441850027626,0.0016535695179919865,0.0016535695179919865,0.001835932711982368,0.002591387445523393,0.001963408664497945,0.0016535695179919865,0.0016535695179919865,0.0016535695179919865,0.0020657658698037353,0.0016535695179919865,0.0016535695179919865,0.0016535695179919865,0.10315705438405888,0.001963408664497945,0.0016535695179919865,0.0021533090858682005,0.0016535695179919865,0.001835932711982368
